ds,yhat,yhat_lower,yhat_upper
12-03-24,91.5996908,55.65967596,125.7037576
13-03-24,81.62268182,46.77530339,117.035672
14-03-24,104.7373505,70.58828476,142.0751255
15-03-24,83.73483779,46.61607438,117.5223076
16-03-24,92.90799462,55.25224251,127.3545238
17-03-24,103.4042638,70.27000942,138.7980471
18-03-24,108.7235006,73.14759275,142.8496935
19-03-24,103.5706707,70.43350653,139.992446
19-03-24,92.75932065,55.55222095,127.7462667
20-03-24,114.951481,81.38250089,149.718433
21-03-24,92.96400666,57.38572665,128.6375553
22-03-24,101.1157758,64.92768162,136.5546001
23-03-24,110.5798615,74.77083315,146.058486
24-03-24,114.8806741,80.02962542,151.4484239
25-03-24,108.7460318,75.25282382,144.083877
26-03-24,97.01007298,60.61230105,132.9388859
27-03-24,118.3526808,82.14003915,156.1062452
28-03-24,95.60543992,61.57009057,131.6787159
28-03-24,103.0985532,67.02322813,137.7920967
29-03-24,112.0128387,76.31622452,148.2272112
30-03-24,115.8768069,81.81820225,151.34005
31-03-24,109.4187754,73.35229399,142.3610615
01-04-24,97.4699283,63.20955292,132.6000158
02-04-24,118.7039868,85.06536107,156.3454497
03-04-24,95.94349791,59.60139215,130.5446408
04-04-24,103.5071592,69.10862417,136.7230838
05-04-24,112.5622835,77.17089916,145.0785066
06-04-24,116.62239,83.02539278,151.3722758
07-04-24,110.3998604,75.36943898,144.4563459
07-04-24,98.7095514,63.52804319,133.6379952
08-04-24,120.2090117,85.41031732,155.9472955
09-04-24,97.70529512,61.36665662,133.8502334
10-04-24,105.5027712,70.86280964,142.2612207
11-04-24,114.7560234,79.94130621,148.8374549
12-04-24,118.9678093,83.95627319,153.7650397
13-04-24,112.8420115,76.75968953,148.8200601
14-04-24,101.1874634,67.27346732,136.7000169
15-04-24,122.6582923,87.87366013,156.2021126
16-04-24,100.060771,64.0785888,134.0710364
17-04-24,107.7010783,71.9464867,142.6013866
17-04-24,116.7380644,80.98630612,155.7663537
18-04-24,120.6809996,86.85506581,154.6268727
19-04-24,114.242244,77.96078324,151.6769755
20-04-24,102.2407345,66.73223609,137.4529832
21-04-24,123.341941,89.03070778,156.5298174
22-04-24,100.3642994,64.58688022,135.8574095
23-04-24,107.6265329,74.94790535,142.0390673
24-04-24,116.2999754,79.01892164,148.2581228
25-04-24,119.9058874,84.92165285,154.1363685
26-04-24,113.1677178,76.84782456,148.3460628
27-04-24,100.914219,64.31410012,134.8945592
27-04-24,121.8190822,87.76912438,156.9711538
28-04-24,98.70710476,63.13615399,133.1847175
29-04-24,105.9013158,70.74251561,142.8984938
30-04-24,114.5751728,78.71160931,148.1794506
01-05-24,118.2498276,82.30626287,151.6132733
02-05-24,111.6464133,75.60124899,147.3883149
03-05-24,99.5892587,62.76927644,133.5276824
04-05-24,120.7456918,85.48338116,156.523725
05-05-24,97.93243971,63.26125119,132.7874927
06-05-24,105.463041,70.38514612,139.2761784
06-05-24,114.5003736,78.25074536,149.9700413
07-05-24,118.5542857,84.18506581,153.309818
08-05-24,112.3342683,76.20984109,146.2568014
09-05-24,100.6530619,65.00223595,139.4879107
10-05-24,122.1668484,88.12889827,157.6689493
11-05-24,99.68201951,65.0148714,133.4205132
12-05-24,107.5029272,74.30937288,141.0206151
13-05-24,116.7847084,80.795056,150.2092193
14-05-24,121.0311609,84.79226091,154.1093175
15-05-24,114.9476009,80.5105162,151.1728957
16-05-24,103.344591,69.27755726,140.9818586
16-05-24,124.8781817,88.19886169,159.3134112
17-05-24,102.356662,66.2989589,136.7034616
18-05-24,110.0882201,76.25075644,144.9867133
19-05-24,119.2336131,86.00127409,154.5025475
20-05-24,123.3038267,88.19755832,159.333928
21-05-24,117.012663,83.64530156,152.1561675
22-05-24,105.1801539,68.85712602,136.6451465
23-05-24,126.4724558,92.47960785,164.3415898
24-05-24,103.7082289,70.74013146,140.1846169
25-05-24,111.2059197,78.07198001,145.5975426
26-05-24,120.1360543,86.0185815,154.7989218
26-05-24,124.0185377,88.88995775,159.4113723
27-05-24,117.5749103,83.43674654,151.4898795
28-05-24,105.6314689,70.60611257,139.9734685
29-05-24,126.8589187,90.71910493,159.6147477
30-05-24,104.0785685,71.21338119,138.0130913
31-05-24,111.6094927,77.73925633,144.0944604
01-06-24,120.6207739,84.98248265,156.4174975
02-06-24,124.6288225,91.24229982,159.203267
03-06-24,118.3497251,81.87525405,152.4434304
04-06-24,106.6025254,74.49647184,139.9297418
05-06-24,128.0491005,91.45985948,165.4279556
05-06-24,105.5006376,71.3645856,138.0915282
06-06-24,113.2651256,77.12698845,148.6139549
07-06-24,122.4999654,90.80668414,156.7240445
08-06-24,126.709684,94.27099139,163.4675835
09-06-24,120.5986896,82.50048619,153.1219236
10-06-24,108.9749609,74.58790696,144.0513692
11-06-24,130.4903182,94.9579475,167.1790328
12-06-24,107.9472687,72.50617871,144.7416562
13-06-24,115.6468286,80.20951449,150.3680665
14-06-24,124.741414,85.97448474,158.9867076
14-06-24,128.7327762,97.17950079,163.076767
15-06-24,122.3249105,86.1262799,157.2725518
16-06-24,110.3278266,72.87136869,142.8267744
17-06-24,131.3978227,94.74195628,167.7276754
18-06-24,108.3442571,73.02996882,142.2341629
19-06-24,115.4772186,79.75789046,152.8782223
20-06-24,123.9601933,89.52854714,157.1327605
21-06-24,127.3077084,93.44141862,162.7529043
22-06-24,120.2378911,83.60862093,155.452925
23-06-24,107.5758396,74.62645189,142.6157032
24-06-24,127.9934621,91.28028134,162.2855265
24-06-24,104.3157883,70.22372647,141.336807
25-06-24,110.8681715,75.66811296,144.4404901
26-06-24,118.8284904,82.46643713,154.5101094
27-06-24,121.7243483,86.92604403,157.9612
28-06-24,114.2852194,81.46814507,149.0644155
29-06-24,101.3454554,67.71811087,135.7231012
30-06-24,121.5838169,88.05852977,156.2306353
01-07-24,97.82954654,60.61515495,131.1528458
02-07-24,104.4094093,70.55804768,137.2591149
03-07-24,112.4998157,77.74107689,148.2523234
04-07-24,115.6240275,82.56470197,149.7475028
04-07-24,108.5043992,74.54946331,144.7741357
05-07-24,95.96556331,62.43712812,130.2964951
06-07-24,116.6742218,81.14305451,152.7244827
07-07-24,93.4455539,60.15444446,126.3915324
08-07-24,100.5906543,66.43977325,135.8772311
09-07-24,109.2691082,75.94643575,145.0346625
10-07-24,112.9866887,77.62073412,146.1859736
11-07-24,106.4481154,73.66061442,143.1460306
12-07-24,94.46076683,58.42669866,128.5273271
13-07-24,115.6749942,79.29960359,152.1857838
14-07-24,92.89102899,56.48638615,128.4836988
14-07-24,100.4068842,65.73338645,132.9844994
15-07-24,109.3713418,74.6311674,146.3136356
16-07-24,113.2819973,77.24213994,148.4530538
17-07-24,106.8382907,70.31677636,143.2652488
18-07-24,94.84540641,63.77348525,127.4756954
19-07-24,115.9546834,79.37996747,151.0338655
20-07-24,92.97052432,55.74566158,125.109072
21-07-24,100.1982024,67.09711786,133.2970232
22-07-24,108.7966599,75.66908326,142.9531317
23-07-24,112.2762748,75.18676508,145.6023698
23-07-24,105.3515311,72.42269526,138.8651768
24-07-24,92.8444866,56.77575351,126.0284909
25-07-24,113.4246908,77.14141982,150.2428391
26-07-24,89.91555542,55.472172,124.4928469
27-07-24,96.64159361,60.49459037,129.8494965
28-07-24,104.7806364,69.80482699,140.7007047
29-07-24,107.8610217,73.63877147,142.5036404
30-07-24,100.6137078,67.32229213,136.7302813
31-07-24,87.87522283,54.54119459,125.3267284
01-08-24,108.3271171,73.58211361,144.2458426
02-08-24,84.80193787,50.23036852,119.6220604
02-08-24,91.63015233,57.09254395,126.2766392
03-08-24,99.99213951,63.43158942,135.7444537
04-08-24,103.4152532,67.7186396,138.297081
05-08-24,96.62591292,60.13583634,135.0460301
06-08-24,84.45263541,48.65520146,116.5420709
07-08-24,105.5656739,69.57920427,139.8446305
08-08-24,82.78327795,48.70907018,117.9184546
09-08-24,90.41899402,55.44891625,127.1939163
10-08-24,99.63411647,65.93988567,132.3883239
11-08-24,103.9352784,70.36027486,138.1576607
12-08-24,98.0271246,62.49077218,133.5251402
12-08-24,86.7159627,49.47214445,121.013848
13-08-24,108.6500412,74.11803386,144.9104591
14-08-24,86.62644934,52.04789359,122.9817485
15-08-24,94.93904025,60.83718449,128.8698612
16-08-24,104.7314677,71.26166197,138.2932624
17-08-24,109.4953094,75.11823655,146.1216598
18-08-24,103.9232031,66.79534027,137.7769265
19-08-24,92.81287606,57.3117351,127.2419338
20-08-24,114.8077067,77.61433309,149.8014721
21-08-24,92.70380317,59.59197605,128.2682673
22-08-24,100.7979936,68.51203676,136.4852195
22-08-24,110.2408175,74.7334296,142.6962829
23-08-24,114.5344899,79.00493652,148.6428598
24-08-24,108.385768,75.05407582,144.2236707
25-08-24,96.60961028,61.74480297,130.6194012
26-08-24,117.8692735,83.18326688,152.7752298
27-08-24,94.98284778,62.10294057,130.3217806
28-08-24,102.2706389,65.64321535,136.5744834
29-08-24,110.9075037,76.73361598,145.7725046
30-08-24,114.4201295,80.61212422,147.9872666
31-08-24,107.5392078,71.18812367,141.7301696
31-08-24,95.10240976,58.58639412,128.9119773
01-09-24,115.7938321,79.66607027,153.1275426
02-09-24,92.44992942,60.15133422,128.02517
03-09-24,99.40636154,65.53788314,134.0264676
04-09-24,107.8498776,71.32223554,143.801513
05-09-24,111.3152409,77.52796157,147.6840833
06-09-24,104.5371547,70.84785706,140.3364959
07-09-24,92.35310688,57.82312801,127.2520426
08-09-24,113.4428023,75.37277689,146.4537415
09-09-24,90.63420397,57.73991314,124.0950046
10-09-24,98.25060638,63.85823448,134.7823339
10-09-24,107.4628573,74.13860177,145.4008102
11-09-24,111.7867233,73.73614015,147.8707885
12-09-24,105.9353462,69.72174055,140.5676687
13-09-24,94.72269286,62.4776705,132.1155912
14-09-24,116.803652,82.26585922,151.01014
15-09-24,94.98077666,59.36633473,132.3178103
16-09-24,103.5520789,70.85989876,141.3829955
17-09-24,113.6639694,79.19040721,147.5239589
18-09-24,118.8093175,82.8466267,151.4583762
19-09-24,113.6805592,78.99936213,146.8728126
20-09-24,103.0737349,68.4326483,138.685388
20-09-24,125.6290938,90.14474798,163.7548533
21-09-24,104.1382495,69.61407384,140.8921383
22-09-24,112.8922789,77.93401932,147.3795791
23-09-24,123.0348501,91.0030879,158.0309767
24-09-24,128.0603475,92.66167402,161.8791139
25-09-24,122.6669198,86.66100352,158.0449117
26-09-24,111.6603336,78.02503451,145.4095397
27-09-24,133.6942761,100.1553571,171.0678912
28-09-24,111.5770973,76.66700431,147.6166682
29-09-24,119.6193988,82.84586632,153.1909281
30-09-24,128.9865667,90.43349737,163.6221509
